event_date,ratio_before,ratio_after,ratio_change,base_price,return_-4w,return_-3w,return_-2w,return_-1w,return_+1w,return_+2w,return_+3w,return_+4w
20231208,12.88,15.89,0.23369563402984206,85.60,-0.1588785046728971962616822430,-0.1355140186915887850467289720,-0.08761682242990654205607476636,0.06308411214953271028037383178,-0.05023364485981308411214953271,-0.06542056074766355140186915888,-0.06074766355140186915887850467,-0.09345794392523364485981308411
20230630,36.09,44.47,0.23219727813252194,56.80,0.1091549295774647887323943662,0.04929577464788732394366197183,0.01584507042253521126760563380,0.01936619718309859154929577465,-0.01584507042253521126760563380,-0.08802816901408450704225352113,-0.1346830985915492957746478873,-0.1540492957746478873239436620
20250314,23.06,28.34,0.22896789987129668,65.20,0.05214723926380368098159509202,0.04294478527607361963190184049,-0.007668711656441717791411042945,-0.001533742331288343558282208589,0.08128834355828220858895705521,0.04907975460122699386503067485,-0.09509202453987730061349693252,-0.1487730061349693251533742331
20231006,40.44,49.65,0.22774480148999013,96.20,0.06029106029106029106029106029,0.01559251559251559251559251559,-0.03014553014553014553014553015,-0.04781704781704781704781704782,-0.04365904365904365904365904366,-0.05197505197505197505197505198,-0.05093555093555093555093555094,-0.05613305613305613305613305613
20250815,35.99,44.15,0.22672964082440555,150.50,-0.2691029900332225913621262458,-0.2225913621262458471760797342,-0.2159468438538205980066445183,-0.1129568106312292358803986711,-0.09966777408637873754152823920,-0.003322259136212624584717607973,-0.1461794019933554817275747508,-0.1827242524916943521594684385
20251212,50.82,62.25,0.22491144775853114,68.00,-0.4845588235294117647058823529,-0.4602941176470588235294117647,-0.2669117647058823529411764706,-0.1397058823529411764705882353,-0.08529411764705882352941176471,0.01176470588235294117647058824,-0.03676470588235294117647058824,-0.1117647058823529411764705882
20240816,36.69,44.94,0.22485690311101383,50.60,0.09881422924901185770750988142,0.09288537549407114624505928854,0.02371541501976284584980237154,-0.009881422924901185770750988142,0.06324110671936758893280632411,-0.001976284584980237154150197628,-0.04051383399209486166007905138,-0.07905138339920948616600790514
20250627,32.86,40.23,0.22428483797063786,41.85,-0.3082437275985663082437275986,-0.3106332138590203106332138590,-0.2305854241338112305854241338,-0.1636798088410991636798088411,0.1887694145758661887694145759,0.2735961768219832735961768220,0.2759856630824372759856630824,0.2544802867383512544802867384
20230728,40.32,49.18,0.21974205804211167,13.75,0.06909090909090909090909090909,0.05454545454545454545454545455,0.03636363636363636363636363636,0.01818181818181818181818181818,-0.003636363636363636363636363636,-0.04,-0.05454545454545454545454545455,-0.04
20250905,38.97,47.53,0.219656140116599,176.00,-0.1534090909090909090909090909,-0.1761363636363636363636363636,-0.2130681818181818181818181818,-0.08238636363636363636363636364,-0.01420454545454545454545454545,-0.01420454545454545454545454545,-0.005681818181818181818181818182,0.02556818181818181818181818182
20240705,19.88,24.23,0.21881286625689814,55.20,-0.1902173913043478260869565217,-0.1684782608695652173913043478,-0.1349637681159420289855072464,-0.1286231884057971014492753623,-0.1068840579710144927536231884,-0.1721014492753623188405797101,-0.1458333333333333333333333333,-0.2028985507246376811594202899
20240705,28.0,34.11,0.21821427792091863,86.00,-0.1558139534883720930232558140,-0.1732558139534883720930232558,-0.1395348837209302325581395349,-0.1511627906976744186046511628,-0.1639534883720930232558139535,-0.1697674418604651162790697674,-0.2406976744186046511627906977,-0.2558139534883720930232558140
20230804,23.95,29.16,0.21753652536381943,30.65,0.1109298531810766721044045677,0.07667210440456769983686786297,0.03425774877650897226753670473,0.02773246329526916802610114192,-0.02446982055464926590538336052,-0.01631321370309951060358890701,-0.009787928221859706362153344209,0.008156606851549755301794453507
